"Input invariants"	"Petal permutation"	"Actual invariants"
"{  26.,   16.,    6., 4959.}"	"{-2.4495, -1.8829, -2.5956, -2.0171, -1.6429, -1.2859, -2.2039, -3.1627, -0.4995, -0.4155, -1.0768, -2.1805, -1.1001, -0.0745, -1.4029, -0.8320, -0.0321, -0.7199, -1.5996, -0.6762, -2.0125, -0.0181, -1.2799, -0.0949, -0.5049}"	"{18, 12, -4, 285, {{-15, -1}, {-13, 9}, {-12, -30}, {-11, 57}, {-10, -75}, {-9, 69}, {-8, -37}, {-7, -12}, {-6, 65}, {-5, -106}, {-4, 125}, {-3, -116}, {-2, 85}, {-1, -44}, {0, 13}, {1, 1}, {2, -3}, {3, 1}}, {{-6, 1}, {-5, 1}, {-4, -8}, {-2, 37}, {-1, -72}, {0, 83}, {1, -72}, {2, 37}, {4, -8}, {5, 1}, {6, 1}}}"
"{9., 6., 0., 1.}"	"{-6.2049e-03, -5.4695e-03, -5.2617e-03, -4.2483e-03, -5.3182e-03, -4.0763e-03, -5.7122e-03, -5.6916e-03, -2.9705e-03, -3.1198e-03, -2.3697e-03, -4.1195e-03, -3.5528e-03, -4.4407e-05, -2.1300e-03, -6.4389e-03, -2.0046e-04, -3.5835e-03, -2.0674e-03, -9.7961e-04, -8.0741e-03,  5.1826e-01,  1.9649e-01,  5.1599e-01,  4.0399e-01}"	"{8, 6, 2, 31, {{0, -1}, {1, 3}, {2, -4}, {3, 6}, {4, -5}, {5, 5}, {6, -4}, {7, 2}, {8, -1}}, {{-3, 1}, {-2, -3}, {-1, 7}, {0, -9}, {1, 7}, {2, -3}, {3, 1}}}"
"{ 19.,  10.,   4., 145.}"	"{-0.0703, -0.0586, -0.0770, -0.0584, -0.0491, -0.0390, -0.0657, -0.0895, -0.0139, -0.0101, -0.0301, -0.0618, -0.0302, -0.0031, -0.0369, -0.0245, -0.0027, -0.0251, -0.0433, -0.0198, -0.0604,  0.3471, -0.0364, -0.0020, -0.0107}"	"{25, 16, -2, 427, {{-18, 1}, {-17, -2}, {-16, 1}, {-15, 4}, {-14, -13}, {-13, 14}, {-12, 10}, {-11, -67}, {-10, 127}, {-9, -138}, {-8, 68}, {-7, 68}, {-6, -213}, {-5, 310}, {-4, -327}, {-3, 260}, {-2, -127}, {-1, -25}, {0, 140}, {1, -172}, {2, 128}, {3, -54}, {4, 1}, {5, 14}, {6, -9}, {7, 2}}, {{-8, 5}, {-7, -24}, {-6, 56}, {-5, -84}, {-4, 83}, {-3, -19}, {-2, -109}, {-1, 234}, {0, -283}, {1, 234}, {2, -109}, {3, -19}, {4, 83}, {5, -84}, {6, 56}, {7, -24}, {8, 5}}}"
"{19., 14.,  4., 65.}"	"{-0.0312, -0.0294, -0.0361, -0.0259, -0.0225, -0.0180, -0.0314, -0.0393, -0.0075, -0.0056, -0.0137, -0.0276, -0.0113, -0.0024, -0.0143, -0.0114, -0.0016, -0.0150, -0.0176, -0.0082, -0.0298,  0.3277, -0.0149,  0.0503, -0.0037}"	"{13, 8, 0, 669, {{-8, 2}, {-7, -11}, {-6, 27}, {-5, -49}, {-4, 74}, {-3, -93}, {-2, 103}, {-1, -100}, {0, 85}, {1, -62}, {2, 38}, {3, -18}, {4, 6}, {5, -1}}, {{-4, 2}, {-3, -19}, {-2, 72}, {-1, -148}, {0, 187}, {1, -148}, {2, 72}, {3, -19}, {4, 2}}}"
"{ 20.,  12.,   2., 395.}"	"{-0.1930, -0.1528, -0.2074, -0.1607, -0.1316, -0.1037, -0.1754, -0.2477, -0.0392, -0.0305, -0.0835, -0.1713, -0.0849, -0.0061, -0.1078, -0.0657, -0.0055, -0.0612, -0.1237, -0.0539, -0.1619,  0.2666, -0.1004, -0.0069, -0.0362}"	"{21, 12, -4, 33, {{-14, -1}, {-13, 3}, {-12, -4}, {-11, -1}, {-10, 12}, {-9, -21}, {-8, 18}, {-7, -1}, {-6, -24}, {-5, 44}, {-4, -50}, {-3, 42}, {-2, -20}, {-1, -9}, {0, 37}, {1, -49}, {2, 44}, {3, -26}, {4, 8}, {5, 1}, {6, -3}, {7, 1}}, {{-6, 1}, {-5, 1}, {-4, -3}, {-3, -5}, {-2, 12}, {-1, -4}, {0, -3}, {1, -4}, {2, 12}, {3, -5}, {4, -3}, {5, 1}, {6, 1}}}"
"{10.,  6.,  2., 87.}"	"{-0.0422, -0.0341, -0.0454, -0.0350, -0.0291, -0.0231, -0.0388, -0.0526, -0.0084, -0.0066, -0.0177, -0.0369, -0.0185, -0.0018, -0.0220, -0.0142, -0.0020, -0.0149, -0.0255, -0.0120, -0.0360,  0.2145, -0.0215, -0.0012, -0.0059}"	"{23, 18, -4, 3121, {{-17, 1}, {-16, -2}, {-14, 2}, {-13, 3}, {-12, -19}, {-11, 20}, {-10, 43}, {-9, -196}, {-8, 407}, {-7, -599}, {-6, 701}, {-5, -680}, {-4, 545}, {-3, -331}, {-2, 98}, {-1, 85}, {0, -163}, {1, 139}, {2, -66}, {3, 7}, {4, 13}, {5, -9}, {6, 2}}, {{-9, 1}, {-8, -4}, {-7, 7}, {-6, -4}, {-5, -20}, {-4, 95}, {-3, -232}, {-2, 398}, {-1, -536}, {0, 591}, {1, -536}, {2, 398}, {3, -232}, {4, 95}, {5, -20}, {6, -4}, {7, 7}, {8, -4}, {9, 1}}}"
"{19., 18., -8., 45.}"	"{-0.0220, -0.0259, -0.0274, -0.0206, -0.0146, -0.0133, -0.0255, -0.0294, -0.0079, -0.0046, -0.0108, -0.0228, -0.0068, -0.0032, -0.0090, -0.0108, -0.0031, -0.0124, -0.0129, -0.0037, -0.0250,  0.3521, -0.0086,  0.2359, -0.0048}"	"{3, 2, 2, 3, {{1, 1}, {3, 1}, {4, -1}}, {{-1, 1}, {0, -1}, {1, 1}}}"
"{ 14.,  12.,  -4., 205.}"	"{-0.0996, -0.0802, -0.1079, -0.0836, -0.0672, -0.0546, -0.0910, -0.1270, -0.0209, -0.0160, -0.0423, -0.0901, -0.0431, -0.0036, -0.0543, -0.0337, -0.0047, -0.0327, -0.0627, -0.0273, -0.0848,  0.2941, -0.0503, -0.0031, -0.0185}"	"{23, 16, -2, 1251, {{-16, 1}, {-15, -2}, {-14, 1}, {-13, 3}, {-12, -9}, {-11, 5}, {-10, 17}, {-9, -51}, {-8, 70}, {-7, -45}, {-6, -33}, {-5, 145}, {-4, -252}, {-3, 322}, {-2, -331}, {-1, 277}, {0, -174}, {1, 60}, {2, 26}, {3, -60}, {4, 51}, {5, -27}, {6, 8}, {7, -1}}, {{-8, 1}, {-7, -3}, {-6, 2}, {-5, 6}, {-4, -24}, {-3, 74}, {-2, -161}, {-1, 236}, {0, -261}, {1, 236}, {2, -161}, {3, 74}, {4, -24}, {5, 6}, {6, 2}, {7, -3}, {8, 1}}}"
"{ 17.,  10.,   4., 113.}"	"{-0.0548, -0.0462, -0.0604, -0.0455, -0.0384, -0.0307, -0.0516, -0.0696, -0.0111, -0.0082, -0.0236, -0.0482, -0.0231, -0.0027, -0.0282, -0.0189, -0.0021, -0.0204, -0.0330, -0.0152, -0.0479,  0.3189, -0.0280, -0.0014, -0.0080}"	"{23, 14, -2, 1263, {{-17, 1}, {-16, -2}, {-14, 2}, {-13, 9}, {-12, -44}, {-11, 84}, {-10, -92}, {-9, 50}, {-8, 18}, {-7, -64}, {-6, 59}, {-5, -5}, {-4, -80}, {-3, 175}, {-2, -251}, {-1, 275}, {0, -227}, {1, 131}, {2, -36}, {3, -14}, {4, 20}, {5, -10}, {6, 2}}, {{-7, 4}, {-6, -21}, {-5, 55}, {-4, -97}, {-3, 132}, {-2, -142}, {-1, 125}, {0, -111}, {1, 125}, {2, -142}, {3, 132}, {4, -97}, {5, 55}, {6, -21}, {7, 4}}}"
"{ 15.,  10.,   0., 321.}"	"{-0.1568, -0.1240, -0.1682, -0.1308, -0.1066, -0.0844, -0.1423, -0.2009, -0.0321, -0.0251, -0.0676, -0.1396, -0.0690, -0.0050, -0.0874, -0.0532, -0.0049, -0.0497, -0.1003, -0.0436, -0.1315,  0.2363, -0.0810, -0.0054, -0.0294}"	"{21, 12, -4, 33, {{-14, -1}, {-13, 3}, {-12, -4}, {-11, -1}, {-10, 12}, {-9, -21}, {-8, 18}, {-7, -1}, {-6, -24}, {-5, 44}, {-4, -50}, {-3, 42}, {-2, -20}, {-1, -9}, {0, 37}, {1, -49}, {2, 44}, {3, -26}, {4, 8}, {5, 1}, {6, -3}, {7, 1}}, {{-6, 1}, {-5, 1}, {-4, -3}, {-3, -5}, {-2, 12}, {-1, -4}, {0, -3}, {1, -4}, {2, 12}, {3, -5}, {4, -3}, {5, 1}, {6, 1}}}"
"{ 17.,  14.,   6., 515.}"	"{-0.2533, -0.1970, -0.2699, -0.2089, -0.1713, -0.1342, -0.2292, -0.3246, -0.0509, -0.0417, -0.1099, -0.2236, -0.1123, -0.0080, -0.1423, -0.0855, -0.0048, -0.0785, -0.1627, -0.0700, -0.2098,  0.1018, -0.1312, -0.0094, -0.0481}"	"{21, 12, -4, 33, {{-14, -1}, {-13, 3}, {-12, -4}, {-11, -1}, {-10, 12}, {-9, -21}, {-8, 18}, {-7, -1}, {-6, -24}, {-5, 44}, {-4, -50}, {-3, 42}, {-2, -20}, {-1, -9}, {0, 37}, {1, -49}, {2, 44}, {3, -26}, {4, 8}, {5, 1}, {6, -3}, {7, 1}}, {{-6, 1}, {-5, 1}, {-4, -3}, {-3, -5}, {-2, 12}, {-1, -4}, {0, -3}, {1, -4}, {2, 12}, {3, -5}, {4, -3}, {5, 1}, {6, 1}}}"
"{ 11.,   8.,   2., 511.}"	"{-0.2517, -0.1950, -0.2677, -0.2076, -0.1698, -0.1333, -0.2273, -0.3232, -0.0509, -0.0420, -0.1097, -0.2235, -0.1123, -0.0080, -0.1423, -0.0850, -0.0048, -0.0764, -0.1624, -0.0696, -0.2081,  0.0346, -0.1306, -0.0093, -0.0492}"	"{21, 12, -4, 33, {{-14, -1}, {-13, 3}, {-12, -4}, {-11, -1}, {-10, 12}, {-9, -21}, {-8, 18}, {-7, -1}, {-6, -24}, {-5, 44}, {-4, -50}, {-3, 42}, {-2, -20}, {-1, -9}, {0, 37}, {1, -49}, {2, 44}, {3, -26}, {4, 8}, {5, 1}, {6, -3}, {7, 1}}, {{-6, 1}, {-5, 1}, {-4, -3}, {-3, -5}, {-2, 12}, {-1, -4}, {0, -3}, {1, -4}, {2, 12}, {3, -5}, {4, -3}, {5, 1}, {6, 1}}}"
"{17., 10., -4., 73.}"	"{-0.0345, -0.0327, -0.0405, -0.0298, -0.0238, -0.0212, -0.0348, -0.0442, -0.0085, -0.0051, -0.0151, -0.0335, -0.0138, -0.0022, -0.0163, -0.0126, -0.0033, -0.0149, -0.0211, -0.0086, -0.0329,  0.3436, -0.0167,  0.0229, -0.0060}"	"{20, 12, -2, 83, {{-15, 2}, {-14, -9}, {-13, 20}, {-12, -28}, {-11, 22}, {-10, -1}, {-9, -27}, {-8, 47}, {-7, -50}, {-6, 36}, {-5, -8}, {-4, -23}, {-3, 48}, {-2, -56}, {-1, 45}, {0, -21}, {2, 10}, {3, -9}, {4, 4}, {5, -1}}, {{-6, 2}, {-5, -7}, {-4, 7}, {-3, 7}, {-2, -21}, {-1, 21}, {0, -17}, {1, 21}, {2, -21}, {3, 7}, {4, 7}, {5, -7}, {6, 2}}}"
"{  27.,   18.,  -10., 3223.}"	"{-1.5894, -1.2268, -1.6885, -1.3122, -1.0686, -0.8378, -1.4315, -2.0541, -0.3259, -0.2684, -0.6988, -1.4184, -0.7118, -0.0485, -0.9092, -0.5393, -0.0243, -0.4698, -1.0368, -0.4397, -1.3110, -0.0074, -0.8298, -0.0603, -0.3274}"	"{18, 12, -4, 285, {{-15, -1}, {-13, 9}, {-12, -30}, {-11, 57}, {-10, -75}, {-9, 69}, {-8, -37}, {-7, -12}, {-6, 65}, {-5, -106}, {-4, 125}, {-3, -116}, {-2, 85}, {-1, -44}, {0, 13}, {1, 1}, {2, -3}, {3, 1}}, {{-6, 1}, {-5, 1}, {-4, -8}, {-2, 37}, {-1, -72}, {0, 83}, {1, -72}, {2, 37}, {4, -8}, {5, 1}, {6, 1}}}"
"{15., 10., -2., 51.}"	"{-0.0242, -0.0239, -0.0287, -0.0205, -0.0167, -0.0150, -0.0254, -0.0306, -0.0065, -0.0043, -0.0107, -0.0235, -0.0091, -0.0022, -0.0107, -0.0092, -0.0026, -0.0118, -0.0139, -0.0057, -0.0241,  0.2801, -0.0111,  0.0564, -0.0037}"	"{9, 6, 0, 41, {{-7, -1}, {-6, 2}, {-5, -4}, {-4, 6}, {-3, -6}, {-2, 7}, {-1, -6}, {0, 5}, {1, -3}, {2, 1}}, {{-3, -1}, {-2, 5}, {-1, -9}, {0, 11}, {1, -9}, {2, 5}, {3, -1}}}"
"{14.,  8.,  4., 89.}"	"{-0.0433, -0.0364, -0.0473, -0.0362, -0.0306, -0.0241, -0.0408, -0.0547, -0.0088, -0.0064, -0.0186, -0.0375, -0.0185, -0.0020, -0.0222, -0.0151, -0.0018, -0.0163, -0.0261, -0.0122, -0.0379,  0.2614, -0.0222, -0.0011, -0.0055}"	"{23, 14, -2, 931, {{-15, 1}, {-14, -2}, {-12, 2}, {-11, 9}, {-10, -44}, {-9, 83}, {-8, -88}, {-7, 40}, {-6, 37}, {-5, -94}, {-4, 101}, {-3, -57}, {-2, -23}, {-1, 121}, {0, -207}, {1, 246}, {2, -213}, {3, 129}, {4, -42}, {5, -6}, {6, 13}, {7, -6}, {8, 1}}, {{-7, 4}, {-6, -21}, {-5, 55}, {-4, -94}, {-3, 116}, {-2, -101}, {-1, 58}, {0, -33}, {1, 58}, {2, -101}, {3, 116}, {4, -94}, {5, 55}, {6, -21}, {7, 4}}}"
"{  16.,   10.,   -4., 1553.}"	"{-0.7657, -0.5914, -0.8133, -0.6323, -0.5149, -0.4041, -0.6899, -0.9886, -0.1568, -0.1290, -0.3363, -0.6829, -0.3430, -0.0236, -0.4372, -0.2598, -0.0123, -0.2272, -0.4987, -0.2119, -0.6318, -0.0026, -0.3991, -0.0289, -0.1561}"	"{20, 12, -4, 73, {{-15, -1}, {-14, 5}, {-13, -15}, {-12, 26}, {-11, -25}, {-10, 2}, {-9, 38}, {-8, -78}, {-7, 98}, {-6, -89}, {-5, 54}, {-4, -2}, {-3, -50}, {-2, 88}, {-1, -96}, {0, 76}, {1, -41}, {2, 12}, {3, 1}, {4, -3}, {5, 1}}, {{-6, 1}, {-5, 1}, {-4, -5}, {-3, -5}, {-2, 22}, {-1, -14}, {0, 1}, {1, -14}, {2, 22}, {3, -5}, {4, -5}, {5, 1}, {6, 1}}}"
"{ 15.,  10.,  -2., 131.}"	"{-0.0636, -0.0529, -0.0699, -0.0534, -0.0431, -0.0357, -0.0591, -0.0805, -0.0135, -0.0095, -0.0270, -0.0572, -0.0273, -0.0027, -0.0332, -0.0219, -0.0033, -0.0224, -0.0391, -0.0174, -0.0550,  0.3303, -0.0322, -0.0016, -0.0105}"	"{25, 18, -4, 2365, {{-17, 1}, {-16, -2}, {-14, 7}, {-13, -17}, {-12, 13}, {-11, 25}, {-10, -96}, {-9, 154}, {-8, -130}, {-7, -14}, {-6, 248}, {-5, -489}, {-4, 653}, {-3, -687}, {-2, 583}, {-1, -370}, {0, 121}, {1, 78}, {2, -163}, {3, 139}, {4, -66}, {5, 7}, {6, 13}, {7, -9}, {8, 2}}, {{-9, 1}, {-8, -3}, {-7, 2}, {-6, 6}, {-5, -30}, {-4, 94}, {-3, -194}, {-2, 293}, {-1, -370}, {0, 403}, {1, -370}, {2, 293}, {3, -194}, {4, 94}, {5, -30}, {6, 6}, {7, 2}, {8, -3}, {9, 1}}}"
"{17., 14., 10., 39.}"	"{-0.0203, -0.0186, -0.0221, -0.0155, -0.0154, -0.0100, -0.0207, -0.0250, -0.0049, -0.0037, -0.0082, -0.0156, -0.0066, -0.0014, -0.0093, -0.0082,  0.0206, -0.0107, -0.0101, -0.0051, -0.0199,  0.2493, -0.0093,  0.0916,  0.0587}"	"{8, 6, 2, 23, {{-6, -1}, {-5, 2}, {-4, -3}, {-3, 4}, {-2, -4}, {-1, 4}, {0, -2}, {1, 2}, {2, -1}}, {{-3, 1}, {-2, -3}, {-1, 5}, {0, -5}, {1, 5}, {2, -3}, {3, 1}}}"
"{ 14.,  10.,   2., 495.}"	"{-0.2433, -0.1894, -0.2593, -0.2012, -0.1644, -0.1292, -0.2200, -0.3123, -0.0492, -0.0402, -0.1057, -0.2160, -0.1083, -0.0076, -0.1371, -0.0824, -0.0051, -0.0746, -0.1569, -0.0674, -0.2017,  0.0869, -0.1263, -0.0088, -0.0471}"	"{21, 12, -4, 33, {{-14, -1}, {-13, 3}, {-12, -4}, {-11, -1}, {-10, 12}, {-9, -21}, {-8, 18}, {-7, -1}, {-6, -24}, {-5, 44}, {-4, -50}, {-3, 42}, {-2, -20}, {-1, -9}, {0, 37}, {1, -49}, {2, 44}, {3, -26}, {4, 8}, {5, 1}, {6, -3}, {7, 1}}, {{-6, 1}, {-5, 1}, {-4, -3}, {-3, -5}, {-2, 12}, {-1, -4}, {0, -3}, {1, -4}, {2, 12}, {3, -5}, {4, -3}, {5, 1}, {6, 1}}}"
"{ 22.,   6.,  -2., 107.}"	"{-0.0508, -0.0464, -0.0582, -0.0426, -0.0360, -0.0301, -0.0501, -0.0653, -0.0105, -0.0064, -0.0221, -0.0474, -0.0218, -0.0029, -0.0255, -0.0191, -0.0035, -0.0201, -0.0321, -0.0139, -0.0459,  0.4109, -0.0266, -0.0005, -0.0082}"	"{24, 14, -4, 3069, {{-17, 1}, {-16, -3}, {-15, 3}, {-14, 3}, {-13, -18}, {-12, 37}, {-11, -45}, {-10, 17}, {-9, 57}, {-8, -147}, {-7, 192}, {-6, -136}, {-5, -34}, {-4, 274}, {-3, -510}, {-2, 675}, {-1, -716}, {0, 625}, {1, -437}, {2, 224}, {3, -60}, {4, -19}, {5, 30}, {6, -15}, {7, 3}}, {{-7, 1}, {-6, -3}, {-5, -7}, {-4, 69}, {-3, -213}, {-2, 401}, {-1, -548}, {0, 601}, {1, -548}, {2, 401}, {3, -213}, {4, 69}, {5, -7}, {6, -3}, {7, 1}}}"
"{20., 14.,  2., 23.}"	"{-0.0140, -0.0166, -0.0163, -0.0116, -0.0113, -0.0079, -0.0169, -0.0185, -0.0041, -0.0038, -0.0055, -0.0134, -0.0035, -0.0024, -0.0042, -0.0089, -0.0018, -0.0094, -0.0058, -0.0030, -0.0161,  0.4457, -0.0042,  0.3836,  0.1380}"	"{9, 2, -2, 15, {{-10, -1}, {-9, 1}, {-8, -1}, {-7, 2}, {-6, -2}, {-5, 2}, {-4, -2}, {-3, 2}, {-2, -1}, {-1, 1}}, {{-1, 4}, {0, -7}, {1, 4}}}"
"{ 22.,  18.,   0., 189.}"	"{-0.0913, -0.0759, -0.1006, -0.0769, -0.0624, -0.0505, -0.0853, -0.1170, -0.0193, -0.0145, -0.0392, -0.0817, -0.0383, -0.0036, -0.0484, -0.0310, -0.0041, -0.0322, -0.0564, -0.0247, -0.0795,  0.3797, -0.0459, -0.0026, -0.0158}"	"{25, 16, -4, 5, {{-16, 1}, {-15, -2}, {-14, 1}, {-13, 1}, {-12, 2}, {-11, -22}, {-10, 62}, {-9, -104}, {-8, 107}, {-7, -33}, {-6, -115}, {-5, 280}, {-4, -387}, {-3, 387}, {-2, -274}, {-1, 86}, {0, 121}, {1, -278}, {2, 335}, {3, -283}, {4, 167}, {5, -55}, {6, -7}, {7, 19}, {8, -10}, {9, 2}}, {{-8, 1}, {-7, -4}, {-6, 8}, {-5, -15}, {-4, 26}, {-3, -22}, {-2, -8}, {-1, 40}, {0, -51}, {1, 40}, {2, -8}, {3, -22}, {4, 26}, {5, -15}, {6, 8}, {7, -4}, {8, 1}}}"
"{ 16.,  10.,   6., 415.}"	"{-0.2039, -0.1591, -0.2173, -0.1684, -0.1382, -0.1083, -0.1849, -0.2610, -0.0403, -0.0329, -0.0883, -0.1795, -0.0908, -0.0063, -0.1142, -0.0694, -0.0041, -0.0634, -0.1312, -0.0566, -0.1687,  0.1141, -0.1059, -0.0076, -0.0379}"	"{21, 12, -4, 33, {{-14, -1}, {-13, 3}, {-12, -4}, {-11, -1}, {-10, 12}, {-9, -21}, {-8, 18}, {-7, -1}, {-6, -24}, {-5, 44}, {-4, -50}, {-3, 42}, {-2, -20}, {-1, -9}, {0, 37}, {1, -49}, {2, 44}, {3, -26}, {4, 8}, {5, 1}, {6, -3}, {7, 1}}, {{-6, 1}, {-5, 1}, {-4, -3}, {-3, -5}, {-2, 12}, {-1, -4}, {0, -3}, {1, -4}, {2, 12}, {3, -5}, {4, -3}, {5, 1}, {6, 1}}}"
"{ 2.2000e+01,  1.8000e+01, -1.0000e+01,  3.2671e+04}"	"{-16.1508, -12.3909, -17.0970, -13.2954, -10.8169,  -8.4655, -14.5199, -20.8727,  -3.3064,  -2.7592,  -7.1108, -14.3965,  -7.2639,  -0.4917,  -9.2725,  -5.4855,  -0.2002,  -4.7144, -10.5649,  -4.4555, -13.2594,  -0.1487,  -8.4425,  -0.6284,  -3.3659}"	"{18, 12, -4, 285, {{-15, -1}, {-13, 9}, {-12, -30}, {-11, 57}, {-10, -75}, {-9, 69}, {-8, -37}, {-7, -12}, {-6, 65}, {-5, -106}, {-4, 125}, {-3, -116}, {-2, 85}, {-1, -44}, {0, 13}, {1, 1}, {2, -3}, {3, 1}}, {{-6, 1}, {-5, 1}, {-4, -8}, {-2, 37}, {-1, -72}, {0, 83}, {1, -72}, {2, 37}, {4, -8}, {5, 1}, {6, 1}}}"
"{ 16.,  12.,  -4., 621.}"	"{-0.3044, -0.2381, -0.3254, -0.2530, -0.2058, -0.1623, -0.2751, -0.3923, -0.0630, -0.0505, -0.1327, -0.2724, -0.1348, -0.0097, -0.1722, -0.1029, -0.0075, -0.0931, -0.1967, -0.0845, -0.2542,  0.1673, -0.1577, -0.0110, -0.0609}"	"{21, 12, -4, 33, {{-14, -1}, {-13, 3}, {-12, -4}, {-11, -1}, {-10, 12}, {-9, -21}, {-8, 18}, {-7, -1}, {-6, -24}, {-5, 44}, {-4, -50}, {-3, 42}, {-2, -20}, {-1, -9}, {0, 37}, {1, -49}, {2, 44}, {3, -26}, {4, 8}, {5, 1}, {6, -3}, {7, 1}}, {{-6, 1}, {-5, 1}, {-4, -3}, {-3, -5}, {-2, 12}, {-1, -4}, {0, -3}, {1, -4}, {2, 12}, {3, -5}, {4, -3}, {5, 1}, {6, 1}}}"
"{2.4000e+01, 1.4000e+01, 2.0000e+00, 5.5790e+03}"	"{-2.7563, -2.1187, -2.9207, -2.2699, -1.8483, -1.4472, -2.4797, -3.5600, -0.5633, -0.4681, -1.2121, -2.4553, -1.2378, -0.0840, -1.5793, -0.9363, -0.0364, -0.8092, -1.8001, -0.7610, -2.2651, -0.0210, -1.4405, -0.1066, -0.5698}"	"{18, 12, -4, 285, {{-15, -1}, {-13, 9}, {-12, -30}, {-11, 57}, {-10, -75}, {-9, 69}, {-8, -37}, {-7, -12}, {-6, 65}, {-5, -106}, {-4, 125}, {-3, -116}, {-2, 85}, {-1, -44}, {0, 13}, {1, 1}, {2, -3}, {3, 1}}, {{-6, 1}, {-5, 1}, {-4, -8}, {-2, 37}, {-1, -72}, {0, 83}, {1, -72}, {2, 37}, {4, -8}, {5, 1}, {6, 1}}}"
"{ 9.,  6.,  4., 25.}"	"{-0.0127, -0.0113, -0.0129, -0.0097, -0.0092, -0.0070, -0.0131, -0.0145, -0.0029, -0.0028, -0.0049, -0.0101, -0.0049, -0.0008, -0.0053, -0.0048, -0.0003, -0.0066, -0.0062, -0.0029, -0.0121,  0.1530, -0.0057,  0.0459,  0.0635}"	"{13, 8, -4, 113, {{-14, 1}, {-13, -4}, {-12, 8}, {-11, -14}, {-10, 18}, {-9, -20}, {-8, 20}, {-7, -16}, {-6, 11}, {-5, -5}, {-4, 1}, {-3, 2}, {-2, -2}, {-1, 1}}, {{-4, -1}, {-3, 3}, {-2, 7}, {-1, -31}, {0, 45}, {1, -31}, {2, 7}, {3, 3}, {4, -1}}}"
"{ 20.,   6.,   0., 873.}"	"{-0.4297, -0.3345, -0.4581, -0.3555, -0.2902, -0.2283, -0.3885, -0.5540, -0.0869, -0.0703, -0.1878, -0.3825, -0.1921, -0.0132, -0.2437, -0.1470, -0.0082, -0.1293, -0.2792, -0.1196, -0.3554,  0.0518, -0.2252, -0.0161, -0.0853}"	"{20, 12, -4, 73, {{-15, -1}, {-14, 5}, {-13, -15}, {-12, 26}, {-11, -25}, {-10, 2}, {-9, 38}, {-8, -78}, {-7, 98}, {-6, -89}, {-5, 54}, {-4, -2}, {-3, -50}, {-2, 88}, {-1, -96}, {0, 76}, {1, -41}, {2, 12}, {3, 1}, {4, -3}, {5, 1}}, {{-6, 1}, {-5, 1}, {-4, -5}, {-3, -5}, {-2, 22}, {-1, -14}, {0, 1}, {1, -14}, {2, 22}, {3, -5}, {4, -5}, {5, 1}, {6, 1}}}"
"{ 22.,  16.,  -6., 791.}"	"{-0.3877, -0.3037, -0.4148, -0.3228, -0.2623, -0.2069, -0.3504, -0.5001, -0.0801, -0.0640, -0.1690, -0.3470, -0.1712, -0.0121, -0.2194, -0.1313, -0.0096, -0.1185, -0.2507, -0.1076, -0.3237,  0.2381, -0.2010, -0.0140, -0.0780}"	"{21, 12, -4, 33, {{-14, -1}, {-13, 3}, {-12, -4}, {-11, -1}, {-10, 12}, {-9, -21}, {-8, 18}, {-7, -1}, {-6, -24}, {-5, 44}, {-4, -50}, {-3, 42}, {-2, -20}, {-1, -9}, {0, 37}, {1, -49}, {2, 44}, {3, -26}, {4, 8}, {5, 1}, {6, -3}, {7, 1}}, {{-6, 1}, {-5, 1}, {-4, -3}, {-3, -5}, {-2, 12}, {-1, -4}, {0, -3}, {1, -4}, {2, 12}, {3, -5}, {4, -3}, {5, 1}, {6, 1}}}"
"{2.1000e+01, 1.4000e+01, 2.0000e+00, 1.7251e+04}"	"{ -8.5279,  -6.5432,  -9.0278,  -7.0193,  -5.7119,  -4.4702,  -7.6673, -11.0188,  -1.7446,  -1.4558,  -3.7534,  -7.5994,  -3.8350,  -0.2597,  -4.8942,  -2.8967,  -0.1060,  -2.4913,  -5.5769,  -2.3524,  -7.0008,  -0.0774,  -4.4578,  -0.3317,  -1.7743}"	"{18, 12, -4, 285, {{-15, -1}, {-13, 9}, {-12, -30}, {-11, 57}, {-10, -75}, {-9, 69}, {-8, -37}, {-7, -12}, {-6, 65}, {-5, -106}, {-4, 125}, {-3, -116}, {-2, 85}, {-1, -44}, {0, 13}, {1, 1}, {2, -3}, {3, 1}}, {{-6, 1}, {-5, 1}, {-4, -8}, {-2, 37}, {-1, -72}, {0, 83}, {1, -72}, {2, 37}, {4, -8}, {5, 1}, {6, 1}}}"
"{4., 2., 0., 5.}"	"{-0.0042, -0.0029, -0.0031, -0.0028, -0.0028, -0.0024, -0.0048, -0.0033, -0.0011, -0.0020, -0.0012, -0.0035, -0.0019, -0.0006, -0.0008, -0.0024, -0.0006, -0.0027, -0.0007, -0.0004, -0.0036,  0.1499, -0.0010,  0.1211,  0.2216}"	"{17, 8, -4, 189, {{-13, -1}, {-12, 4}, {-11, -11}, {-10, 25}, {-9, -41}, {-8, 53}, {-7, -57}, {-6, 47}, {-5, -29}, {-4, 8}, {-3, 12}, {-2, -23}, {-1, 26}, {0, -19}, {1, 9}, {2, -1}, {3, -2}, {4, 1}}, {{-4, 2}, {-3, -11}, {-2, 26}, {-1, -36}, {0, 39}, {1, -36}, {2, 26}, {3, -11}, {4, 2}}}"
